x1,x2,y
-4.016486,-96.82081,8
84.878746,-112.28562,3
-64.889984,75.62987,1
19.792494,-50.7918,5
-91.35409,-121.61095,7
-6.3923297,132.6198,1
-79.81334,-104.87788,7
-2.143545,176.68736,1
-50.909393,89.654144,1
37.873276,120.715965,6
118.53832,-49.23267,3
183.94049,26.810703,0
4.4463325,63.530727,2
-164.4042,-38.28152,9
78.29701,-73.11369,3
-39.4762,140.41087,1
-35.142754,69.63974,1
157.99536,51.83894,0
-103.36167,47.232475,4
-110.32444,-27.944252,9
-3.9603043,44.08692,2
137.04834,7.8245845,0
118.908325,46.93338,0
-79.60905,-79.06701,2
168.20016,35.76527,0
-5.8870807,31.981188,2
-50.423824,-121.06313,7
-9.689559,117.269585,1
15.347422,-100.436264,8
22.643625,114.814186,6
-92.31091,55.89057,4
-52.498486,142.6215,1
55.21211,94.17571,6
72.192406,-106.61128,3
-89.21639,53.647762,4
93.47041,-60.604588,5
-72.16336,-1.7425158,9
2.9764416,182.36127,1
107.20057,-41.89877,3
87.63751,-122.306335,3
6.408042,-100.57148,8
55.84074,-18.17784,5
-90.07422,36.868225,4
-61.83181,-71.84489,7
-36.645058,-83.291824,7
-110.37,26.984251,4
-0.11836243,60.42828,2
13.877687,-151.99554,8
-3.869223,-25.312883,5
-6.902958,-101.58772,8
48.74825,120.74779,6
-39.476345,-59.727467,7
96.89084,-102.86466,3
-115.33774,4.755453,4
69.08106,111.39061,6
-18.791096,116.49834,1
-58.094746,-8.04771,9
-120.139694,-82.05612,9
62.370132,101.07073,6
149.22588,49.505768,0
108.77123,-41.131,3
-152.08751,-77.03495,7
-10.827136,6.3609867,2
10.455641,-145.2756,8
-13.282057,4.1276407,2
-113.760574,-20.90845,9
-75.81761,39.52473,4
-168.5234,33.376045,4
56.911247,106.288345,6
-100.102425,33.549393,4
-60.090458,-31.953125,9
-69.32617,-77.22858,7
108.58768,11.011428,0
-130.41759,-29.617304,9
-10.931471,8.239666,2
-122.427666,-92.765755,9
-0.1544497,-11.642128,5
-42.82943,132.05583,1
-1.0286127,-22.598345,5
-115.606865,-12.870044,9
-45.533875,93.55214,1
65.22596,20.381514,2
72.052605,-72.12918,3
-19.76006,100.7485,2
68.47646,-72.238754,3
82.58987,-33.206642,5
-69.62821,-29.273615,9
-4.9795074,146.51854,1
-70.47503,-130.45605,7
43.20065,150.70737,6
-6.0437174,43.03443,2
-1.2777295,-150.56377,8
0.7729327,52.658348,2
-6.1476235,37.190826,2
-4.3122525,-24.515,5
127.50113,7.584092,0
-69.25566,-130.12212,7
-150.53563,35.269405,4
-54.185333,-13.524211,9
-140.84503,-77.82397,7
3.2103958,-87.79008,8
124.284035,-82.53179,3
20.214706,58.237953,2
-11.8519945,176.1773,1
-56.815815,65.33399,1
15.126062,-95.09477,8
68.27151,-73.18282,3
38.900795,131.96425,6
-37.04811,64.00068,1
163.26721,31.700258,0
100.31239,-31.204203,3
-57.589573,132.77628,1
176.47128,26.014133,0
147.73978,-0.263201,0
-55.587524,132.6327,1
-45.19007,161.67384,7
33.09694,43.63327,2
-133.19214,-80.600876,7
116.32051,-52.026566,3
138.06273,-11.445904,0
-130.61703,26.75533,4
46.424335,143.56071,6
39.807854,-19.49608,5
-23.789463,15.128773,2
75.74487,135.48813,6
-178.7607,37.078484,4
-79.817245,-117.96771,7
-59.499554,-78.61682,1
10.970404,-80.412476,8
-132.9404,-38.352272,9
-76.60933,-9.32168,9
92.093544,-128.73593,3
172.07994,27.257372,0
-59.352104,-103.73536,7
-26.047775,107.792305,1
109.2723,-9.625781,0
47.718807,42.629482,2
123.24223,-4.433204,0
114.15561,-46.99349,3
17.059502,-40.37562,5
-129.88258,29.236586,4
60.855034,137.17607,6
19.327799,-16.28739,5
12.397865,-121.59513,8
80.52964,150.44185,6
133.15317,-58.36013,3
-86.10083,-115.89334,7
66.19371,-42.42357,5
9.873589,-90.3032,8
179.00821,12.909815,0
-77.63141,-6.6498404,9
-9.911336,174.12878,1
177.3857,26.585007,0
112.518906,-124.94818,3
-57.64608,133.28903,1
-7.964772,49.51178,2
65.83088,28.693035,2
119.68269,-80.07573,3
109.10524,-42.23348,3
47.765625,76.47702,6
-102.71917,37.159763,4
-74.12193,-85.378654,7
26.895388,-11.5287075,5
154.97269,61.29899,0
70.41465,111.700195,6
72.317924,72.11964,2
-84.37986,-117.73948,7
-169.78781,-26.501215,9
9.205615,-87.04324,8
67.97079,-35.765392,5
-86.54643,-15.230947,9
-39.76793,19.87996,2
-23.980968,94.41093,1
-13.753637,111.87659,1
-100.0372,24.148693,4
-130.40761,57.792225,4
20.480463,-13.440488,5
45.61313,81.199356,6
-104.59529,38.60367,4
-52.50365,121.15334,1
60.542515,29.133688,2
135.02118,-38.5613,5
72.823975,-77.023926,3
-75.26692,-21.037243,9
118.10529,-48.714596,3
-154.11378,-42.816486,9
170.37755,34.078262,0
72.514015,-49.702904,5
-78.20685,-7.530629,9
64.54513,129.89192,6
5.604386,-9.137655,5
-101.74469,-78.533134,7
-102.63482,26.082762,4
-52.579296,111.56756,1
108.39449,-52.561436,3
-100.25016,9.378326,4
145.84381,16.76798,0
-186.06252,33.664234,4
3.5701618,-82.5467,8
142.7213,8.578214,0
-102.58705,38.90851,4
95.279854,-118.5518,3
74.14437,137.65761,6
8.872615,-124.62119,8
-73.791214,-116.04068,7
61.11475,96.961174,6
121.68362,24.417925,0
-128.19179,-49.57685,9
-60.271053,-108.9859,7
79.17142,-54.782925,5
-71.259514,-98.43129,7
51.22076,30.931334,2
-24.926174,84.977684,1
-36.77027,139.62247,1
74.55,120.22045,6
6.938558,-147.6993,8
-73.10978,-13.067576,9
-145.22,50.888515,4
-46.920567,79.714615,1
71.086784,-52.40015,5
61.959248,30.077723,2
17.673367,56.250954,2
-54.304035,-22.849812,9
116.74019,5.4855614,0
112.47566,-45.629997,3
-152.37814,-27.99089,9
78.54255,146.23584,6
-88.91864,-57.798737,7
51.332916,36.215813,2
129.48105,8.702409,0
111.5553,-42.11824,3
37.78443,-44.614746,5
-103.87756,38.22008,4
121.51944,-73.50277,3
61.153,112.22949,6
52.85592,-41.999546,5
30.87799,-127.97867,8
-146.91458,-13.074351,9
24.029133,-6.8744116,5
-111.4299,24.21214,4
-75.51286,-118.96939,7
-129.74683,38.721558,4
49.957806,43.722534,2
-130.19225,-55.756992,7
119.82573,-45.31451,3
-108.55731,18.671404,4
3.2301352,-81.53634,8
-138.87872,-25.77953,9
-47.343105,74.48149,1
45.10197,-83.08119,9
60.902115,29.966537,2
16.773142,-118.50818,8
-70.69862,-108.750435,7
-128.53578,-21.256683,9
-47.983852,73.42965,1
42.85823,-134.75078,8
-59.380848,-92.87011,7
-111.267006,-2.1028345,4
-33.423496,63.19928,1
77.43152,-107.73405,3
-47.685436,79.22328,1
-1.1656638,150.2984,1
140.74673,23.838943,0
-17.538952,43.961853,2
71.89625,-77.402145,3
-105.479965,-25.417452,9
-86.73954,32.059273,4
-102.95916,-21.59581,9
44.753048,31.968403,2
-11.592922,121.93538,1
77.43691,120.9412,6
17.090092,-112.13448,8
-121.578575,41.701214,4
-74.695946,-59.327744,7
-97.646835,-114.09375,7
-124.93225,19.437258,4
-105.432465,39.526955,4
-133.448,-22.551008,9
49.820343,43.601154,2
30.12441,-55.647415,5
-71.94765,-121.78391,7
18.319334,28.962679,2
-85.31342,36.64954,4
-159.45253,47.863678,4
45.154167,43.66416,2
-12.105772,142.50165,1
-66.20473,-32.30465,9
-119.36724,-56.31754,7
50.0492,43.561306,2
44.122467,-158.85716,8
-61.64519,-101.68291,7
21.909767,95.688385,6
-66.373985,-16.14164,9
-16.965523,26.925182,2
52.904476,49.22666,2
101.044395,-111.12935,3
-6.4911094,-86.15449,8
-7.151327,152.03136,1
72.38443,114.80552,6
48.021103,-32.56287,5
-31.847115,66.393974,1
-20.61196,153.30525,1
119.36134,38.10836,0
11.244466,31.648354,2
61.722164,107.19674,6
-125.86655,46.460274,4
26.873909,-10.203476,5
93.85715,-106.479485,8
119.688194,-46.420002,3
-10.2854185,155.50687,1
28.443825,-11.120062,5
-35.51068,127.32426,1
-52.44023,-24.804567,9
-0.36997497,40.31135,2
-60.394337,-108.38354,7
-86.005585,9.140665,4
-100.79408,34.565136,4
-122.86556,4.4585943,4
-10.497271,-82.16083,8
-48.697468,97.33405,1
-5.6559954,-13.774371,5
-7.7808123,-12.642914,8
-62.632935,-18.25563,9
30.610321,-33.475506,5
69.18097,110.1018,6
-77.80383,-69.08958,7
-53.45795,-15.560938,9
-145.41245,-46.0021,9
112.10094,-33.449654,3
-135.92165,-95.96591,7
136.68459,61.780453,0
-139.12514,-35.173775,9
170.28322,33.66139,0
39.63505,105.03642,6
61.56728,122.46807,6
33.219223,16.131685,2
113.370255,-47.334114,3
-164.50906,-17.759413,9
167.81206,41.363884,0
-121.73176,-87.2846,7
5.478182,-10.5467415,5
-144.67241,30.763018,4
-0.37443024,-75.609665,8
180.52756,23.260813,0
-77.23726,-9.921759,9
-127.606415,25.064589,4
-30.581514,66.72988,1
8.008661,177.3534,2
9.762468,-92.1214,8
-143.98209,-65.42303,7
-33.575535,64.62866,1
36.149628,50.94426,2
68.36121,112.60574,6
-46.34816,133.91695,1
106.28326,7.1187997,0
138.16634,-58.50684,3
138.52524,48.602158,0
-35.054794,149.72276,1
-40.538258,78.90322,1
6.1281133,-109.38875,8
57.37288,33.766747,2
160.04448,17.038857,0
50.970192,-104.855576,3
-142.8852,-20.339993,9
-114.6867,53.561516,4
165.84174,57.79045,0
-4.0323405,-21.74318,5
183.82652,24.48638,0
75.94721,107.14814,6
-60.539127,102.61812,1
-42.69437,-109.91487,7
-158.83412,-85.86404,7
-23.265493,-98.745125,8
-5.091277,151.30363,1
-47.761276,-19.610056,9
-7.5015984,106.82295,2
125.848816,54.86214,0
30.231892,-33.540813,5
-45.782227,48.375233,1
23.853115,59.67504,2
62.026928,14.420992,2
-95.0429,-60.792908,7
81.572105,-91.311554,3
34.15665,-50.724236,5
-95.833824,56.681995,4
-93.67576,-5.2145114,9
-42.977898,-104.60372,7
-24.54716,150.04674,1
-23.513025,-90.038635,8
107.62958,-123.59244,3
-36.212368,-22.886896,9
61.69374,167.75505,6
128.61502,60.363895,0
132.96074,-81.23814,3
-51.74255,36.958294,1
-49.862614,81.64363,1
64.81931,42.6636,2
169.93634,3.9025543,6
137.00272,-69.90178,3
54.06464,-17.58194,5
-40.48125,-91.677826,7
34.463215,110.17201,6
10.465582,-107.10117,8
-89.81928,-75.06079,3
-33.01758,-22.5279,9
30.51634,-59.280994,5
-3.4107563,-79.68518,8
74.36254,-32.271133,5
-78.76256,-124.1905,7
86.93321,161.4629,6
-48.011147,53.053753,1
-45.918655,45.900806,1
61.220608,-74.38667,3
-63.797592,98.9968,1
-40.633392,-86.45818,7
17.741589,-61.040264,5
-1.0530121,-25.039,5
69.1932,-22.95916,5
65.74723,40.22719,2
49.300144,-64.1837,5
9.403816,-109.68442,8
-71.48607,-80.34207,7
121.157745,55.972477,0
-121.200195,-30.75361,9
-69.924255,-126.60013,7
-100.92058,-104.53881,7
-4.017487,-19.083752,5
172.86511,17.275671,0
-41.197613,-24.849758,9
172.9503,28.093222,0
105.18893,53.11659,0
29.835352,-168.30087,8
-37.799183,-21.533564,9
14.3748865,47.949814,2
-92.28906,57.066578,4
17.390162,-152.99928,8
-55.574688,34.956676,1
51.487976,154.54382,6
-50.772476,40.860443,1
60.663254,132.35939,6
7.5173454,-12.365538,5
-57.83681,92.238335,1
-8.816021,-115.582405,8
59.095596,-109.78562,3
-95.5531,47.464657,4
110.55778,1.2618206,0
10.79118,-28.002747,5
120.78667,-64.35644,5
9.518127,-109.089775,8
112.59308,-69.97984,3
45.88379,115.571915,6
50.996937,8.144636,2
80.60542,-76.82402,3
-135.75021,-22.566793,9
60.261944,12.847299,2
3.0492473,107.90164,1
-54.642673,63.492535,1
68.91957,-52.97954,5
57.184387,33.21271,2
-52.47492,154.73752,1
79.98859,-75.0627,3
-1.1939218,70.52522,2
1.0379982,-83.61762,8
-58.65427,-74.83278,7
109.39164,-39.12628,3
-132.01984,-85.27806,7
62.306335,35.893078,2
-132.0248,38.676407,4
80.72536,110.2842,6
-113.145424,-21.940542,9
-45.69012,-103.7172,7
25.915924,12.083008,2
-90.403534,47.65683,4
9.624179,51.622574,2
-5.0078545,-91.88221,8
-44.70057,142.7264,1
-59.537045,66.338524,1
61.096745,-106.44037,3
-6.7045193,-82.699265,8
-148.94984,17.14097,4
120.908,51.405067,0
19.084242,102.53265,6
-2.0915794,-34.93703,5
-120.417465,-22.779636,9
109.43774,-37.667053,3
139.33936,-10.850558,0
-35.8893,-19.505308,9
30.393864,13.758631,2
-93.92607,62.711517,4
-48.935898,-85.30051,7
-50.329845,41.341606,1
-32.89739,10.375177,2
-41.828102,-30.355154,9
-106.06262,0.78669083,4
70.05299,37.60012,2
53.917423,164.2026,6
-48.107883,52.22804,1
38.927994,-130.75085,8
-37.186893,-20.749481,9
170.70694,3.3594034,0
63.54804,90.87892,6
73.59991,112.81237,6
-49.05894,-102.96813,7
-93.50676,0.0068409145,9
-34.90335,-24.248007,9
35.476826,-139.86464,8
102.03211,40.14631,0
-61.817112,114.87303,1
-83.59638,58.49986,4
-181.69295,23.65239,4
79.4372,86.43842,6
-141.70924,-67.69937,7
-56.656963,64.40593,1
11.424662,-62.25012,5
-44.252926,-78.6766,7
144.45488,-1.0815179,0
65.689125,-83.23075,3
-2.4509676,-11.41456,5
-20.36442,-92.9838,8
-156.72304,35.730717,4
-50.615253,-106.044624,7
-4.8569756,150.8032,1
64.07451,44.022438,2
66.75384,-54.962646,5
-50.93734,-23.973404,9
67.44169,-60.82366,5
63.228714,90.71145,6
-82.084236,-77.74325,7
30.776386,-48.801342,5
-65.19994,-44.847897,9
-16.062386,-46.30491,8
45.989803,-148.22481,8
67.04255,-78.11492,3
31.9578,98.01039,6
-33.980537,-26.4234,9
-133.43842,-98.835884,7
106.422165,43.76591,0
-71.45576,-68.735435,7
41.30711,55.44588,5
-76.34177,-100.24141,7
-45.345356,51.927776,1
-19.037657,159.67494,1
112.18566,31.048304,0
-142.64818,-87.32385,7
-36.663853,-19.114288,9
44.78552,34.498207,2
97.33809,-45.490955,3
-69.84083,93.2665,7
86.96826,-84.7098,3
-16.673409,23.681698,2
-84.68181,57.50205,4
-14.508425,96.72731,1
64.39154,91.22887,6
-11.67344,56.422127,2
-49.49418,-109.034256,7
47.093758,-27.205515,5
15.749002,-29.237692,5
-92.12362,-86.272316,7
-95.517296,60.71482,4
104.66413,21.676947,0
53.532448,35.6847,2
81.55095,163.77318,6
62.285767,-75.242584,3
33.49624,116.353,6
-80.9987,56.465923,4
131.27942,9.778184,0
-94.33305,58.691807,4
-5.499588,62.791557,2
73.876495,85.70463,6
102.757545,9.145544,0
105.40203,55.20169,0
155.7361,-5.3690915,0
117.39715,41.607468,0
132.15749,-102.60168,3
-53.399223,69.722694,1
44.541714,100.32699,6
37.927097,48.728676,2
-13.15778,102.0887,2
117.19097,-56.922024,3
-46.595898,117.51566,1
-123.99503,60.133587,4
-29.129477,155.58261,1
51.92709,-15.134597,5
-101.98005,39.818333,4
82.24736,118.36231,6
-160.71576,6.6663833,4
-55.316116,-104.012634,7
32.17073,19.064375,2
1.7505254,-88.71249,8
-137.69351,-77.513855,7
-78.95092,-36.122498,9
-11.813422,55.274914,2
116.56185,41.399956,0
66.34575,-38.520435,5
-54.124413,71.61924,1
-143.82132,35.754566,4
25.51999,57.682823,2
12.980128,-147.70396,8
111.683266,-45.785797,3
-21.58732,21.976007,2
-122.0683,61.738995,4
-49.88868,85.627846,1
60.574318,-14.175723,5
-99.5657,44.33147,4
81.97138,118.91676,6
131.4607,0.4720858,0
-72.27038,-122.9802,7
-161.7524,-4.8331966,9
-5.971296,-78.21164,8
-170.15608,15.619202,4
-65.764,-21.939545,9
14.854209,-147.38956,8
124.56906,47.054443,0
-22.08886,147.36446,1
-57.224346,62.21492,1
100.8804,44.07373,0
49.38964,47.32191,2
-4.9482102,36.981922,2
110.45673,-45.847214,3
39.39084,21.63368,2
-114.0702,61.38784,4
-144.59653,42.712444,4
52.328526,-48.9365,5
-19.3903,171.0555,8
73.35062,103.117615,6
62.377502,-55.81222,5
-51.791607,-115.57631,7
-129.65504,-80.03265,7
0.75227726,-88.25651,8
19.071087,-153.99413,8
-63.833733,-34.598625,9
-60.519302,-76.65861,7
-124.206985,62.255306,4
-91.60085,-56.032425,7
112.95706,-44.041874,3
-9.672599,30.10081,2
137.8004,45.26761,0
6.150783,-153.29305,8
72.1588,97.36583,6
58.92422,-127.37894,8
67.35031,91.14196,6
-5.268137,165.67345,1
81.96262,112.44281,6
29.138487,-115.795555,8
-79.15099,-35.737297,9
-152.0273,58.60179,4
122.42272,47.07491,0
-106.98753,-16.086874,9
108.91155,49.861042,0
-93.341484,8.188103,4
-47.08794,55.056694,1
56.59052,-51.858776,5
-99.581184,64.55358,4
-107.86668,-67.43955,7
46.772995,-17.501966,5
96.05011,-106.24347,3
-54.124866,-113.980255,7
-83.157425,8.250672,4
-56.544445,-35.68056,9
-10.3036375,-143.45517,8
42.70534,-17.324219,5
-3.60467,-139.42703,8
75.664536,94.201546,6
116.1911,-112.73963,3
-1.9980979,-94.22278,8
51.711662,157.79208,6
-91.49274,-41.37411,9
-179.31142,-29.664156,9
-33.741203,77.725464,1
-1.4963036,-121.052,8
114.43114,-59.14077,3
70.27534,-33.99624,5
-12.767863,-105.10319,8
92.970215,170.76291,6
39.376522,-23.103914,5
-67.03874,-38.647644,9
-82.69092,-102.79525,7
58.255512,24.27328,2
31.763432,-12.453565,5
108.56176,-5.610703,0
-11.191007,-95.95445,8
-27.488197,-24.863186,5
-35.333683,63.09042,1
-5.9927278,144.45761,1
121.80487,47.540237,0
-105.85827,-34.11163,9
-36.96165,64.62456,1
23.526327,-116.06528,8
72.158745,95.885666,6
-127.64598,-59.220337,7
131.16693,43.48101,0
-140.37271,-4.578819,9
114.54358,-57.248863,3
150.16112,43.42452,0
-0.065656364,-90.57516,8
41.474716,-151.05185,8
-66.36772,-32.145927,9
67.30533,85.052025,6
-46.64328,-92.13719,7
10.127958,-112.80404,8
-109.231094,47.045563,4
-106.88962,-79.713646,7
52.31525,-16.786331,5
-123.54992,-18.048151,9
24.931736,54.817215,2
54.765736,132.4941,6
-46.182693,-95.76638,7
-174.59633,32.489075,4
53.06814,-15.846645,5
-106.02667,-27.14768,9
26.676027,57.736107,2
63.027943,-114.34999,3
-31.67141,77.94456,1
42.628994,144.88904,6
111.66979,-44.376686,3
-133.72908,-26.502428,9
27.223843,58.908527,2
-1.8558936,36.444363,2
56.65891,-18.504263,5
62.085762,117.151855,6
2.88223,-90.95457,8
132.76453,12.436337,0
-75.19773,-112.422325,7
-140.81711,-68.9012,7
-45.11465,39.208286,1
-61.174145,-0.69903195,9
-10.281869,-91.91923,8
-109.20644,-64.89685,7
108.0454,45.007477,0
-177.57178,-18.426865,9
-54.728252,-26.072823,9
-184.39374,37.65017,4
64.68653,90.9698,6
-17.340528,30.370964,2
9.265375,-87.34008,8
66.37369,-17.390257,5
-32.109783,77.74525,1
-131.37737,27.886904,4
-32.08742,73.72919,1
65.660995,-41.935734,5
50.623703,-14.773301,5
-45.454037,135.14133,1
-55.263268,-103.74007,7
99.059944,-74.5096,3
71.94338,102.42743,6
-173.11151,41.785797,4
108.199265,-40.703793,3
58.634125,11.741151,2
51.459232,-16.027517,5
19.94274,112.60498,6
-111.93628,60.962513,4
-179.17622,25.381063,4
101.74705,37.142067,0
-100.09957,41.510105,4
-123.931816,62.149036,4
44.807953,97.78307,6
-58.505836,-107.80132,7
-147.66005,-9.867109,2
-123.043846,61.599327,4
69.37159,-102.89649,3
120.118286,-39.52714,3
-4.0688014,-107.785416,8
111.00572,48.007076,0
122.36118,30.04004,0
111.55913,-45.249645,3
7.106321,35.28367,2
14.942597,63.74843,2
-63.891357,-56.358467,9
5.456353,-87.32264,8
8.983417,4.145977,2
112.8361,-44.672195,3
-88.08427,-77.20602,7
104.779274,34.082783,0
-0.9400822,179.33463,1
-32.71153,66.104515,1
171.3981,3.144171,0
57.10102,19.709534,2
131.4268,-77.94569,3
108.05344,-109.87674,3
14.26706,-147.41809,8
-137.7811,46.112373,4
59.578953,-106.148605,3
-11.423077,-10.855994,5
-60.61854,-101.3759,7
53.104416,118.38096,6
-176.86353,40.280655,4
-98.376526,-118.93813,7
-71.30439,103.18927,7
-9.726579,-89.85607,8
77.47189,-43.10574,5
-65.619835,-40.463394,9
-86.84637,-69.280235,7
109.90912,54.867218,0
79.4132,-109.11665,3
-33.39999,62.158936,1
-4.8500657,126.41028,6
62.15598,35.945965,2
-81.19475,23.937,4
102.45532,-90.90327,3
-103.08669,63.6563,4
-118.8321,61.804253,4
-87.00982,-60.291412,7
-1.623384,-10.929113,5
-90.13835,-4.654202,9
65.81263,100.05591,6
131.76672,26.061522,9
106.2389,46.271687,0
-121.64535,-80.76566,7
-50.00507,55.491737,1
-156.63527,11.679568,4
66.81323,18.573744,2
-141.49529,-87.18599,7
121.928604,-47.52,3
90.01299,138.07904,6
-51.904167,-116.84351,7
26.266851,-52.182327,5
-13.294183,-75.037636,8
-153.03238,43.103813,4
-5.483259,-18.980995,5
70.4801,-28.479652,5
59.9861,46.73729,2
-48.807964,-75.96754,7
-34.800034,62.199245,1
-30.930542,107.82631,1
-4.59076,-21.84149,5
30.08979,94.00032,6
-14.779105,-88.40639,8
75.9872,-63.158195,5
-18.717426,-100.70632,8
-164.729,27.799932,4
109.20974,29.510374,0
-70.487816,-108.45725,7
-64.16222,-42.666283,9
-66.541565,-31.991817,9
60.660065,43.959743,2
-142.7486,-30.740543,9
-63.779266,-127.91994,7
-105.069595,-109.617165,7
-20.733892,-20.032454,8
-101.52293,-61.312733,7
-95.55534,60.60838,4
-21.289726,26.334639,2
57.740555,80.65371,6
-150.54152,-13.59043,9
-30.859238,61.382683,1
-109.91192,-119.82823,7
97.0983,33.666245,0
77.96291,154.21223,6
-92.071915,41.78437,4
-19.66591,4.4674153,2
-6.768405,-21.297758,5
-48.333,-76.34487,7
113.53528,33.077938,0
-87.07637,-57.269634,7
-43.849842,53.782722,1
120.635155,3.3622909,0
74.99744,-89.96654,3
-64.73499,-103.25666,7
59.179165,87.305885,6
60.18352,-22.371948,5
99.188385,34.5966,0
42.673576,114.925545,6
-39.171112,65.38955,1
46.678505,-58.39426,5
-31.297293,56.00987,1
-108.70231,-105.37145,7
-1.4705695,-85.95189,8
30.699116,-17.714708,5
108.23421,37.742958,0
36.0178,151.91307,3
-116.447876,65.57309,4
-94.150764,-60.858116,7
-98.87184,-115.10725,7
76.1894,-41.935875,5
-61.791416,-130.3328,7
-19.390356,-138.82875,8
61.945297,90.66774,6
19.7203,-161.23045,9
128.50215,-63.96443,3
-3.8709626,-124.684105,8
62.862858,84.10658,6
-3.566596,176.03557,1
101.331894,36.150574,0
-99.064255,-8.391091,9
-46.388397,-114.25855,7
-37.28144,168.55199,1
75.5565,-89.43639,3
174.84784,11.688548,0
5.473385,-12.257346,5
76.47612,157.87543,6
-102.48343,54.156372,4
-132.97536,33.946434,4
64.503235,33.68061,2
-175.85266,41.29984,4
-122.565704,60.813705,4
119.406265,-69.48004,3
-29.964035,59.137848,1
-114.263565,-108.16575,7
-67.534615,-129.6073,7
29.50883,118.24481,6
106.75773,46.68312,0
115.49991,-85.206055,3
61.355736,82.02038,6
121.863235,3.4471831,0
-63.37874,-122.453964,7
-23.652771,149.5321,1
-38.663532,50.68176,1
-153.26123,1.9630983,4
-58.279236,-37.233402,9
-141.34926,25.681702,4
71.28067,-92.65826,3
-130.87921,53.48237,4
-4.1848006,-68.144135,8
52.259785,22.260216,2
62.217228,41.605434,2
-37.187016,117.89906,1
-13.66781,-70.55005,8
-135.99565,-68.46955,7
124.3117,47.914703,0
28.899467,-117.27339,8
-29.735445,60.265263,1
149.01187,-5.204699,0
-94.0433,-124.28865,7
37.64287,99.5573,6
74.76026,-16.023739,3
-78.00957,-69.949,7
-63.627556,-127.692535,7
53.515392,-61.89093,5
5.520259,-98.86014,8
-3.7281847,-135.70348,8
-57.54679,-6.7308836,9
180.14713,28.383509,0
123.66394,48.690525,0
42.612724,54.197636,4
-66.4007,68.44399,1
67.36541,-100.02078,5
56.084053,41.486847,2
35.830853,17.063759,2
24.969893,-82.562546,3
-36.97091,-24.305693,9
-91.00415,49.77388,4
-149.88239,-29.684254,9
30.52634,-12.2113285,5
161.30539,31.607567,0
55.77315,87.86359,6
-107.52979,-65.73538,7
-70.70121,-126.53189,7
-66.54399,119.95277,1
35.943024,-103.21725,8
154.9424,-0.65502846,0
-48.239002,12.39683,2
43.115894,11.397369,2
131.92871,49.71346,0
-163.53748,39.51641,4
-51.295578,59.25682,1
-16.125181,146.4289,1
55.19234,41.23125,2
-108.85547,-113.57619,7
29.50074,-11.074736,3
-110.526085,-23.39412,9
-40.563538,-87.00111,7
-23.330194,26.652605,2
22.773478,-108.774025,8
-38.597588,139.11316,1
-51.486214,-17.70385,9
38.51343,-35.830025,5
-0.18958193,-129.15851,8
25.534843,-148.30777,8
-58.975864,97.91336,1
-38.03643,-16.588886,9
